"State Name","county Name","State Code","County Code","Date","AQI","Category","Defining Parameter","Defining Site","Number of Sites Reporting"
"Maryland","Dorchester","24","019","2018-03-13",42,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-14",39,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-15",43,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-16",40,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-17",37,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-18",45,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-19",42,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-20",39,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-21",40,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-22",44,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-23",47,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-24",41,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-25",42,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-26",43,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-27",44,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-28",31,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-29",44,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-30",37,"Good","Ozone","24-019-0004",1
"Maryland","Dorchester","24","019","2018-03-31",17,"Good","PM2.5","24-019-0004",1
"Maryland","Frederick","24","021","2018-03-01",31,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-02",42,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-03",43,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-04",44,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-05",43,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-06",32,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-07",35,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-08",40,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-09",36,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-10",44,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-11",46,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-12",37,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-13",44,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-14",37,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-15",42,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-16",40,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-17",39,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-18",46,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-19",51,"Moderate","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-20",36,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-21",44,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-22",45,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-23",48,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-24",47,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-25",44,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-26",44,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-27",38,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-28",21,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-29",31,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-30",36,"Good","Ozone","24-021-0037",1
"Maryland","Frederick","24","021","2018-03-31",46,"Good","Ozone","24-021-0037",1
"Maryland","Garrett","24","023","2018-01-01",32,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-02",34,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-03",39,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-04",35,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-05",35,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-06",34,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-07",40,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-08",41,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-09",31,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-10",39,"Good","PM2.5","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-11",35,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-12",30,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-13",37,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-14",34,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-15",31,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-16",32,"Good","PM2.5","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-17",46,"Good","PM2.5","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-18",37,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-19",43,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-20",42,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-21",35,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-22",38,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-23",37,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-24",31,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-25",32,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-26",39,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-27",39,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-28",31,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-29",31,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-30",35,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-01-31",39,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-01",38,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-02",32,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-03",40,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-04",36,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-05",36,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-06",31,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-07",38,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-08",40,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-09",35,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-10",37,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-11",26,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-12",38,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-13",37,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-14",30,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-15",29,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-16",36,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-17",31,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-18",34,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-19",32,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-20",32,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-21",29,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-22",32,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-23",25,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-24",32,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-25",38,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-26",42,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-27",44,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-02-28",46,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-01",18,"Good","PM2.5","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-05",40,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-06",32,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-07",38,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-08",39,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-09",37,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-10",44,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-11",45,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-12",41,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-13",44,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-14",38,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-15",44,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-16",41,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-17",48,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-18",45,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-19",51,"Moderate","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-20",39,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-21",45,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-22",44,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-23",45,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-24",48,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-25",49,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-26",44,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-27",41,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-28",31,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-29",44,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-30",36,"Good","Ozone","24-023-0002",1
"Maryland","Garrett","24","023","2018-03-31",47,"Good","Ozone","24-023-0002",1
"Maryland","Harford","24","025","2018-01-03",59,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-04",30,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-05",11,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-06",17,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-07",20,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-08",39,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-09",59,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-10",65,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-11",53,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-12",0,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-13",7,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-14",22,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-15",43,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-16",60,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-17",56,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-18",45,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-19",52,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-20",51,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-21",58,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-22",43,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-23",15,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-24",12,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-25",23,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-26",60,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-27",28,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-28",24,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-29",32,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-30",19,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-01-31",15,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-01",27,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-02",16,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-03",22,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-04",16,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-05",19,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-06",51,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-07",54,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-08",38,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-09",61,"Moderate","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-10",48,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-11",4,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-12",19,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-13",32,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-14",32,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-15",33,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-16",13,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-17",21,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-18",41,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-19",38,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-20",21,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-21",17,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-22",4,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-23",6,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-24",24,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-25",16,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-26",18,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-27",14,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-02-28",17,"Good","PM2.5","24-025-1001",1
"Maryland","Harford","24","025","2018-03-01",40,"Good","PM2.5","24-025-1001",2
"Maryland","Harford","24","025","2018-03-02",37,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-03",39,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-04",41,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-05",38,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-06",34,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-07",33,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-08",39,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-09",34,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-10",41,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-11",42,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-12",31,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-13",41,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-14",33,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-15",39,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-16",39,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-17",39,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-18",44,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-19",46,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-20",33,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-21",41,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-22",45,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-23",44,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-24",45,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-25",40,"Good","Ozone","24-025-1001",2
"Maryland","Harford","24","025","2018-03-26",43,"Good","Ozone","24-025-1001",2
"Maryland","Harford","24","025","2018-03-27",44,"Good","Ozone","24-025-1001",2
"Maryland","Harford","24","025","2018-03-28",38,"Good","PM2.5","24-025-1001",2
"Maryland","Harford","24","025","2018-03-29",57,"Moderate","PM2.5","24-025-1001",2
"Maryland","Harford","24","025","2018-03-30",38,"Good","Ozone","24-025-9001",2
"Maryland","Harford","24","025","2018-03-31",42,"Good","Ozone","24-025-9001",2
"Maryland","Howard","24","027","2018-01-01",39,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-02",43,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-03",66,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-04",43,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-05",20,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-06",26,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-07",43,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-08",64,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-09",58,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-10",75,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-11",63,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-12",20,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-01-13",15,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-14",27,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-15",58,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-16",68,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-17",61,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-18",35,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-19",38,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-20",40,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-01-21",35,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-22",48,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-23",25,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-24",17,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-25",36,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-26",56,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-27",40,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-01-28",43,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-29",44,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-30",26,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-01-31",26,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-01",42,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-02",26,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-03",29,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-04",35,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-05",32,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-02-06",52,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-07",62,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-08",51,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-09",64,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-10",60,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-11",24,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-02-12",29,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-13",49,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-14",54,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-15",45,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-16",22,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-02-17",31,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-18",33,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-19",45,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-20",36,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-21",35,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-22",23,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-23",28,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-24",42,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-25",34,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-26",28,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-02-27",34,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-02-28",35,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-01",55,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-02",13,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-03",13,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-04",10,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-05",19,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-06",32,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-07",26,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-08",18,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-09",23,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-10",38,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-11",35,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-12",45,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-13",28,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-14",18,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-15",35,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-16",24,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-17",31,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-18",23,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-19",43,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-20",39,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-21",23,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-22",17,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-23",14,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-24",18,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-25",33,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-26",27,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-27",38,"Good","NO2","24-027-0006",1
"Maryland","Howard","24","027","2018-03-28",59,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-29",67,"Moderate","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-30",36,"Good","PM2.5","24-027-0006",1
"Maryland","Howard","24","027","2018-03-31",25,"Good","PM2.5","24-027-0006",1
"Maryland","Kent","24","029","2018-01-01",27,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-02",36,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-03",45,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-04",38,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-05",17,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-06",25,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-07",21,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-08",40,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-09",51,"Moderate","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-10",55,"Moderate","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-11",35,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-12",0,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-13",9,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-14",23,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-15",43,"Good","PM2.5","24-029-0002",1
"Maryland","Kent","24","029","2018-01-16",42,"Good","PM2.5","24-029-0002",1
